card_id,snapshot_date,balance,payment_made,late_payment
271,2025-06-30,2086.91,1954.1,False
272,2024-06-30,1301.75,920.69,False
272,2024-07-31,1254.72,646.9,False
272,2024-08-31,1294.25,808.53,False
272,2024-09-30,957.59,916.46,False
272,2024-10-31,1290.45,939.69,False
272,2024-11-30,944.13,599.29,True
272,2024-12-31,1348.61,874.1,False
272,2025-01-31,1322.99,1257.78,True
272,2025-02-28,1364.5,816.83,False
272,2025-03-31,1270.89,640.85,False
272,2025-04-30,1135.79,806.43,False
272,2025-05-31,1060.42,1027.01,False
272,2025-06-30,1405.17,1220.64,False
273,2019-03-31,2535.06,2010.48,False
273,2019-04-30,2839.52,2305.07,False
273,2019-05-31,2431.29,1861.08,False
273,2019-06-30,2493.92,1871.3,False
273,2019-07-31,2453.48,2159.39,False
273,2019-08-31,3685.57,2244.63,False
273,2019-09-30,2518.77,1767.96,False
273,2019-10-31,3753.16,3199.42,True
273,2019-11-30,2384.44,1539.45,False
273,2019-12-31,3365.03,2799.36,False
273,2020-01-31,3873.24,3212.65,True
273,2020-02-29,2936.47,2221.65,False
273,2020-03-31,3322.44,3256.91,False
273,2020-04-30,2541.43,1608.7,False
273,2020-05-31,3671.48,2341.25,False
273,2020-06-30,3430.95,2527.79,False
273,2020-07-31,3773.1,3165.35,False
273,2020-08-31,3482.71,3032.45,False
273,2020-09-30,2721.4,2706.1,False
273,2020-10-31,3318.25,2749.46,False
273,2020-11-30,3119.77,2949.6,False
273,2020-12-31,3154.46,1779.67,True
273,2021-01-31,2566.8,2510.57,False
273,2021-02-28,3897.06,2018.11,False
273,2021-03-31,2439.37,2173.55,False
273,2021-04-30,2520.67,1976.26,False
273,2021-05-31,3411.26,2828.23,False
273,2021-06-30,3937.1,2729.78,False
273,2021-07-31,3640.36,2872.92,True
273,2021-08-31,3701.13,1945.87,False
273,2021-09-30,2530.65,1363.93,True
273,2021-10-31,2456.32,1771.55,False
273,2021-11-30,2569.28,2130.84,False
273,2021-12-31,2399.33,1701.63,False
273,2022-01-31,2872.67,2075.89,False
273,2022-02-28,3343.19,3238.32,False
273,2022-03-31,3115.87,1890.42,False
273,2022-04-30,2591.77,1932.34,False
273,2022-05-31,3409.25,3268.83,False
273,2022-06-30,2634.46,1662.1,False
273,2022-07-31,3188.07,2316.19,False
273,2022-08-31,3320.2,3271.58,False
273,2022-09-30,3105.45,2395.57,False
273,2022-10-31,3337.18,2748.25,False
273,2022-11-30,3346.22,2309.37,False
273,2022-12-31,3411.08,1729.16,False
273,2023-01-31,3542.89,2655.47,False
273,2023-02-28,3081.62,3055.92,False
273,2023-03-31,2514.92,1798.18,False
273,2023-04-30,2920.83,1814.25,False
273,2023-05-31,2965.11,2418.59,False
273,2023-06-30,3571.48,2455.94,False
273,2023-07-31,3079.68,2880.74,False
273,2023-08-31,2912.37,1589.77,False
273,2023-09-30,2949.12,2306.58,False
273,2023-10-31,2892.83,2411.9,False
273,2023-11-30,3399.32,1969.17,False
273,2023-12-31,3225.38,3016.86,False
273,2024-01-31,3037.48,2427.95,False
273,2024-02-29,3505.16,1823.36,False
273,2024-03-31,2561.59,1684.51,False
273,2024-04-30,2618.05,1713.31,False
273,2024-05-31,3397.41,1853.35,False
273,2024-06-30,2602.0,1629.21,False
273,2024-07-31,2542.12,2534.04,False
273,2024-08-31,3603.56,3296.97,False
273,2024-09-30,3046.5,2854.71,False
273,2024-10-31,2642.5,1954.7,False
273,2024-11-30,3349.9,2648.78,False
273,2024-12-31,3629.77,1882.52,False
273,2025-01-31,2411.49,1997.71,False
273,2025-02-28,2766.24,2381.61,False
273,2025-03-31,3176.85,3042.23,True
273,2025-04-30,3650.58,1944.43,False
273,2025-05-31,2557.88,2550.34,False
273,2025-06-30,3785.93,3768.76,False
274,2025-03-31,6063.69,5393.93,False
274,2025-04-30,4728.53,3389.8,False
274,2025-05-31,6489.68,3992.9,False
274,2025-06-30,6887.46,3595.25,False
275,2023-08-31,2303.86,2117.13,False
275,2023-09-30,2677.8,1437.89,False
275,2023-10-31,2679.35,1898.5,False
275,2023-11-30,2547.3,1728.28,False
275,2023-12-31,3193.78,2117.92,False
275,2024-01-31,3374.86,2687.21,False
275,2024-02-29,2235.07,2014.75,False
275,2024-03-31,3273.99,1762.36,False
275,2024-04-30,3457.86,2402.64,False
275,2024-05-31,3110.15,2840.04,True
275,2024-06-30,3124.04,2566.67,False
275,2024-07-31,3203.12,2612.75,False
275,2024-08-31,2584.71,2092.31,True
275,2024-09-30,3180.34,2648.25,False
275,2024-10-31,3125.8,2397.63,False
275,2024-11-30,2924.44,2792.29,False
275,2024-12-31,3173.04,1642.6,False
275,2025-01-31,2355.83,2094.62,False
275,2025-02-28,2573.8,2248.63,False
275,2025-03-31,2601.92,1861.58,False
275,2025-04-30,3106.82,2078.21,False
275,2025-05-31,3520.23,3316.99,False
275,2025-06-30,3523.13,2765.18,False
276,2025-06-30,1891.37,1688.6,False
277,2024-11-30,5150.29,4659.93,False
277,2024-12-31,7417.54,4415.03,False
277,2025-01-31,5740.66,4328.69,False
277,2025-02-28,6027.19,3562.55,False
277,2025-03-31,7053.38,6541.34,True
277,2025-04-30,6604.26,3421.2,False
277,2025-05-31,7049.21,6117.33,False
277,2025-06-30,6311.26,5868.86,False
278,2025-06-30,4265.81,2419.79,False
279,2025-03-31,1036.17,598.65,False
279,2025-04-30,945.3,493.87,False
279,2025-05-31,899.24,763.0,False
279,2025-06-30,1024.9,631.85,False
280,2025-05-31,3246.95,2757.52,False
280,2025-06-30,2818.58,2776.87,False
281,2025-06-30,2364.31,1571.48,False
282,2024-09-30,3423.85,3219.99,False
282,2024-10-31,2605.97,2296.27,False
282,2024-11-30,2942.83,2501.1,False
282,2024-12-31,3104.42,2649.16,False
282,2025-01-31,2598.02,2440.31,True
282,2025-02-28,2516.0,1319.21,False
282,2025-03-31,2252.31,2078.55,False
282,2025-04-30,2151.04,1844.28,False
282,2025-05-31,3040.7,1566.76,False
282,2025-06-30,3141.08,2164.91,False
283,2019-04-30,1268.67,1184.37,False
283,2019-05-31,1025.9,956.47,True
283,2019-06-30,1544.97,1008.67,False
283,2019-07-31,1045.97,994.85,False
283,2019-08-31,1553.4,1307.36,False
283,2019-09-30,1158.74,861.44,False
283,2019-10-31,1554.88,1075.94,False
283,2019-11-30,1577.01,908.65,False
283,2019-12-31,1230.79,1066.12,False
283,2020-01-31,1175.22,603.55,False
283,2020-02-29,1482.46,810.84,False
283,2020-03-31,1348.9,1250.25,False
283,2020-04-30,1210.76,1010.77,False
283,2020-05-31,1274.49,919.34,False
283,2020-06-30,1153.61,1134.64,False
283,2020-07-31,1097.96,843.35,False
283,2020-08-31,1425.84,1250.64,True
283,2020-09-30,1213.52,1076.37,False
283,2020-10-31,1347.09,708.78,False
283,2020-11-30,1008.76,881.93,False
283,2020-12-31,1080.22,765.31,False
283,2021-01-31,1221.67,893.89,False
283,2021-02-28,1197.83,926.97,False
283,2021-03-31,1187.8,958.44,False
283,2021-04-30,1424.52,1111.51,False
283,2021-05-31,1245.34,928.42,False
283,2021-06-30,1102.97,764.32,False
283,2021-07-31,979.7,703.9,False
283,2021-08-31,1581.09,1483.87,False
283,2021-09-30,1286.22,679.39,False
283,2021-10-31,1457.73,818.74,False
283,2021-11-30,1566.14,1428.21,False
283,2021-12-31,1515.21,1325.51,False
283,2022-01-31,1292.21,933.13,False
283,2022-02-28,1495.65,1094.92,False
283,2022-03-31,1137.4,698.72,False
283,2022-04-30,1376.08,1073.6,False
283,2022-05-31,1377.79,1208.92,False
283,2022-06-30,1562.45,1544.35,False
283,2022-07-31,1390.15,1343.32,False
283,2022-08-31,1512.03,1443.36,False
283,2022-09-30,1493.61,1050.46,False
283,2022-10-31,1175.2,1038.46,False
283,2022-11-30,1267.68,992.21,False
283,2022-12-31,1560.81,1296.64,False
283,2023-01-31,1334.07,1223.06,False
283,2023-02-28,1095.69,1055.32,False
283,2023-03-31,1391.51,1020.88,False
283,2023-04-30,1317.29,738.06,False
283,2023-05-31,1253.0,963.77,False
283,2023-06-30,1574.65,1300.79,False
283,2023-07-31,1317.68,1071.89,False
283,2023-08-31,1046.6,826.64,False
283,2023-09-30,1473.08,1136.61,False
283,2023-10-31,1584.27,909.08,False
283,2023-11-30,1387.32,905.57,False
283,2023-12-31,1482.64,1468.09,False
283,2024-01-31,1296.77,935.3,False
283,2024-02-29,1257.79,945.16,False
283,2024-03-31,1540.32,1351.27,False
283,2024-04-30,1569.91,1008.19,False
283,2024-05-31,1490.59,1489.41,False
283,2024-06-30,998.89,889.25,False
283,2024-07-31,1307.24,835.02,False
283,2024-08-31,1250.41,1186.93,False
283,2024-09-30,1209.42,1177.44,False
283,2024-10-31,1331.9,924.68,False
283,2024-11-30,1044.05,750.26,False
283,2024-12-31,1222.02,646.77,False
283,2025-01-31,1283.65,649.08,False
283,2025-02-28,1550.66,861.41,False
283,2025-03-31,1428.13,764.6,True
283,2025-04-30,1258.66,1127.25,False
283,2025-05-31,1497.32,1240.21,False
283,2025-06-30,1291.74,1269.51,False
284,2023-07-31,1718.28,977.71,True
284,2023-08-31,1224.09,810.77,True
284,2023-09-30,1863.29,1860.79,True
284,2023-10-31,1563.19,801.71,True
284,2023-11-30,1474.38,1027.42,False
284,2023-12-31,1533.35,1147.16,False
284,2024-01-31,1213.3,1152.23,True
284,2024-02-29,1993.08,1126.93,False
284,2024-03-31,2021.52,1150.71,False
284,2024-04-30,1844.41,951.89,False
284,2024-05-31,1278.21,790.27,False
284,2024-06-30,1947.05,1149.2,True
284,2024-07-31,1688.47,1136.49,False
284,2024-08-31,1309.5,1144.66,False
284,2024-09-30,1507.78,883.24,False
284,2024-10-31,1842.93,1209.33,True
284,2024-11-30,1386.56,1166.37,False
284,2024-12-31,1224.02,799.38,True
284,2025-01-31,1469.06,1032.69,False
284,2025-02-28,1278.36,1135.91,False
284,2025-03-31,1869.35,1414.54,True
284,2025-04-30,1978.49,1071.09,False
284,2025-05-31,1923.06,1038.23,False
284,2025-06-30,1879.89,1867.04,False
285,2019-01-31,1426.64,1216.76,False
285,2019-02-28,1526.97,830.2,True
285,2019-03-31,1388.4,1356.38,False
285,2019-04-30,1595.92,1546.51,False
285,2019-05-31,1563.03,1483.56,False
285,2019-06-30,1423.66,729.2,True
285,2019-07-31,1059.96,542.46,True
285,2019-08-31,1569.45,1305.63,False
285,2019-09-30,1487.47,1106.95,True
285,2019-10-31,1546.59,1035.18,False
285,2019-11-30,1161.38,871.08,False
285,2019-12-31,1074.59,1062.37,True
285,2020-01-31,1319.26,1263.87,False
285,2020-02-29,1123.45,642.6,False
285,2020-03-31,1000.12,742.71,False
285,2020-04-30,1336.28,793.76,False
285,2020-05-31,1570.44,1269.87,False
285,2020-06-30,1191.0,707.74,False
285,2020-07-31,1318.72,844.13,False
285,2020-08-31,1431.97,1241.8,False
285,2020-09-30,1459.63,1220.75,True
285,2020-10-31,1011.08,832.24,False
285,2020-11-30,1067.66,557.53,False
285,2020-12-31,1593.94,1376.82,False
285,2021-01-31,1583.58,1282.0,False
285,2021-02-28,1156.23,918.61,True
285,2021-03-31,1235.25,638.16,False
285,2021-04-30,1021.46,708.78,False
285,2021-05-31,1218.03,1115.5,False
285,2021-06-30,1303.38,806.07,False
285,2021-07-31,1008.05,851.25,False
285,2021-08-31,1258.96,780.76,False
285,2021-09-30,1538.98,1413.37,False
285,2021-10-31,1172.53,813.21,True
285,2021-11-30,1584.5,1053.21,False
285,2021-12-31,1561.7,1192.04,False
285,2022-01-31,1087.2,814.67,False
285,2022-02-28,1335.28,837.97,True
285,2022-03-31,1191.03,936.5,True
285,2022-04-30,1368.41,1042.33,False
285,2022-05-31,991.64,882.98,False
285,2022-06-30,1213.23,1192.23,False
285,2022-07-31,1324.0,874.49,False
285,2022-08-31,1331.11,725.09,False
285,2022-09-30,1384.42,1224.84,True
285,2022-10-31,1165.7,961.77,True
285,2022-11-30,1412.39,747.88,False
285,2022-12-31,1522.08,1350.31,False
285,2023-01-31,1537.48,1313.98,False
285,2023-02-28,1608.34,1362.95,False
285,2023-03-31,1238.09,1177.68,False
285,2023-04-30,978.88,585.73,True
285,2023-05-31,1179.8,1077.09,False
285,2023-06-30,1082.5,968.2,False
285,2023-07-31,1305.45,889.08,False
285,2023-08-31,1179.37,645.2,False
285,2023-09-30,1436.88,1190.87,False
285,2023-10-31,1045.4,868.13,False
285,2023-11-30,1210.38,1115.24,False
285,2023-12-31,1106.28,872.34,True
285,2024-01-31,1435.39,1015.02,False
285,2024-02-29,1460.79,1322.49,True
285,2024-03-31,999.49,666.7,False
285,2024-04-30,1487.51,1149.89,False
285,2024-05-31,1491.69,1140.28,False
285,2024-06-30,1307.72,1229.56,False
285,2024-07-31,1144.13,645.27,False
285,2024-08-31,1239.98,835.68,False
285,2024-09-30,1574.02,1551.97,True
285,2024-10-31,1550.97,1030.39,True
285,2024-11-30,1226.7,925.67,True
285,2024-12-31,1321.64,1202.34,False
285,2025-01-31,1201.63,804.38,False
285,2025-02-28,1004.52,725.8,False
285,2025-03-31,1552.62,850.88,False
285,2025-04-30,1236.76,1167.75,False
285,2025-05-31,1391.18,789.08,False
285,2025-06-30,1357.53,1103.85,False
286,2024-04-30,2529.45,1533.7,False
286,2024-05-31,3370.11,2291.32,False
286,2024-06-30,2263.77,2191.47,False
286,2024-07-31,2580.87,1887.7,False
286,2024-08-31,3047.58,2254.58,False
286,2024-09-30,2100.7,1369.97,False
286,2024-10-31,2826.63,2202.37,False
286,2024-11-30,3043.98,1879.98,False
286,2024-12-31,2086.42,1790.32,False
286,2025-01-31,3061.31,2337.49,False
286,2025-02-28,3007.78,1558.59,False
286,2025-03-31,2905.87,2683.88,False
286,2025-04-30,2414.78,1833.71,False
286,2025-05-31,2636.3,2473.79,False
286,2025-06-30,2108.69,1289.52,False
287,2020-07-31,4355.89,2656.55,False
287,2020-08-31,3604.38,2761.82,True
287,2020-09-30,4726.85,4227.78,False
287,2020-10-31,4822.68,3172.94,False
287,2020-11-30,4596.21,4000.8,False
287,2020-12-31,4685.99,4673.36,False
287,2021-01-31,3577.04,2926.42,False
287,2021-02-28,4032.59,2165.36,False
287,2021-03-31,4877.45,3427.67,False
287,2021-04-30,3011.28,1862.93,False
287,2021-05-31,4779.77,2613.37,False
287,2021-06-30,4351.54,2777.11,False
287,2021-07-31,4390.62,4034.36,False
287,2021-08-31,4455.25,2899.88,False
287,2021-09-30,3344.26,2272.21,True
287,2021-10-31,3533.89,2919.39,False
287,2021-11-30,3118.78,2007.58,False
287,2021-12-31,3604.37,2555.48,False
287,2022-01-31,2991.37,1909.08,False
287,2022-02-28,3225.92,3159.85,False
287,2022-03-31,4017.69,3482.98,True
287,2022-04-30,3450.71,3161.11,False
287,2022-05-31,3712.19,2551.87,False
287,2022-06-30,3557.83,1987.22,False
287,2022-07-31,3740.72,1968.0,False
287,2022-08-31,4439.69,3360.28,False
287,2022-09-30,3845.38,3285.69,False
287,2022-10-31,3091.62,2118.69,False
287,2022-11-30,4825.74,3815.58,False
287,2022-12-31,4369.87,3004.13,False
287,2023-01-31,3443.19,2828.15,False
287,2023-02-28,3513.47,2122.68,False
287,2023-03-31,4326.24,3949.46,False
287,2023-04-30,4252.83,4075.17,False
287,2023-05-31,3304.95,2337.27,False
287,2023-06-30,3801.58,2293.22,False
287,2023-07-31,3982.22,3838.96,False
287,2023-08-31,3058.93,2609.52,False
287,2023-09-30,3458.78,2290.16,False
287,2023-10-31,4595.9,3649.27,False
287,2023-11-30,3588.37,2017.22,False
287,2023-12-31,4237.79,2176.05,False
287,2024-01-31,3859.26,3806.31,False
287,2024-02-29,3312.55,2848.98,False
287,2024-03-31,3343.72,2840.06,False
287,2024-04-30,3033.2,2497.22,False
287,2024-05-31,3258.58,2197.89,False
287,2024-06-30,3248.07,3008.89,True
287,2024-07-31,3176.82,1772.84,False
287,2024-08-31,4202.07,2949.31,False
287,2024-09-30,4577.07,2444.81,False
287,2024-10-31,3050.53,1546.45,False
287,2024-11-30,3359.14,2130.31,False
287,2024-12-31,3296.03,2933.85,False
287,2025-01-31,3620.02,2799.28,False
287,2025-02-28,3227.48,3077.7,False
287,2025-03-31,4717.64,4302.08,False
287,2025-04-30,3383.81,1937.67,False
287,2025-05-31,4682.37,3577.26,False
287,2025-06-30,3241.79,2939.57,False
288,2024-05-31,2796.66,1413.9,False
288,2024-06-30,2518.59,2301.96,False
288,2024-07-31,3524.65,2487.5,False
288,2024-08-31,2834.05,2508.89,False
288,2024-09-30,3062.02,2022.64,True
288,2024-10-31,2572.98,2088.3,False
288,2024-11-30,3183.91,2909.3,False
288,2024-12-31,3101.12,1800.6,False
288,2025-01-31,3416.67,1866.29,False
288,2025-02-28,3167.9,2869.15,False
288,2025-03-31,3456.53,2992.69,False
288,2025-04-30,3390.36,2975.62,False
288,2025-05-31,3445.15,3271.08,False
288,2025-06-30,2630.07,2223.26,False
289,2018-09-30,3465.09,2844.22,False
289,2018-10-31,3244.22,1763.84,False
289,2018-11-30,2475.71,1530.74,False
289,2018-12-31,2675.03,1767.73,False
289,2019-01-31,2644.52,1348.26,False
289,2019-02-28,3344.36,3114.01,False
289,2019-03-31,2825.24,2444.44,False
289,2019-04-30,2293.21,1921.68,False
289,2019-05-31,3393.06,2741.77,False
289,2019-06-30,3469.03,2822.49,False
289,2019-07-31,3352.49,2175.54,False
289,2019-08-31,2471.5,1350.5,False
289,2019-09-30,2888.74,2754.14,False
289,2019-10-31,3270.66,1674.76,False
289,2019-11-30,3217.22,1816.17,False
289,2019-12-31,3559.56,2410.01,False
289,2020-01-31,2429.78,2054.16,True
289,2020-02-29,2433.57,2080.56,False
289,2020-03-31,3156.5,2331.65,False
289,2020-04-30,3352.04,3295.86,False
289,2020-05-31,3382.6,2866.34,False
289,2020-06-30,2389.1,1392.32,False
289,2020-07-31,3395.54,2740.98,False
289,2020-08-31,2249.68,1492.86,False
289,2020-09-30,2927.49,2824.04,False
289,2020-10-31,2976.21,2035.61,False
289,2020-11-30,3481.86,2504.83,False
289,2020-12-31,2969.13,1732.66,False
289,2021-01-31,2544.77,2082.02,False
289,2021-02-28,3370.31,2145.48,False
289,2021-03-31,2313.44,1487.39,False
289,2021-04-30,2947.59,2517.75,False
289,2021-05-31,2299.06,1540.32,False
289,2021-06-30,2365.06,1611.16,False
289,2021-07-31,3146.68,2963.08,False
289,2021-08-31,3312.03,1897.81,False
289,2021-09-30,2436.26,1452.13,False
289,2021-10-31,2667.83,2070.78,False
289,2021-11-30,3380.88,2333.54,False
289,2021-12-31,3130.18,2852.73,False
289,2022-01-31,3050.55,2545.96,False
289,2022-02-28,2407.58,1445.1,False
289,2022-03-31,3465.0,2441.55,False
289,2022-04-30,2529.83,1792.0,False
289,2022-05-31,3582.74,2302.59,False
289,2022-06-30,2487.32,1891.94,False
289,2022-07-31,2659.51,2407.91,False
289,2022-08-31,2318.85,2036.44,False
289,2022-09-30,2469.77,1977.2,False
289,2022-10-31,2793.26,1451.34,False
289,2022-11-30,3288.57,2090.98,False
289,2022-12-31,2252.27,1508.21,False
289,2023-01-31,2973.79,1796.44,False
289,2023-02-28,2651.88,2095.53,False
289,2023-03-31,2838.08,1713.51,False
289,2023-04-30,2838.7,1442.23,True
289,2023-05-31,2905.85,1719.14,False
289,2023-06-30,2813.06,2326.99,False
289,2023-07-31,2990.76,2672.81,False
289,2023-08-31,3570.2,2167.14,False
289,2023-09-30,3546.22,2469.52,False
289,2023-10-31,3614.79,2941.78,False
289,2023-11-30,3378.61,2203.65,False
289,2023-12-31,3013.22,2359.67,False
289,2024-01-31,2885.05,2617.59,False
289,2024-02-29,3059.51,1848.67,False
289,2024-03-31,3475.49,2113.08,False
289,2024-04-30,2628.31,1359.48,False
289,2024-05-31,3310.88,2089.28,False
289,2024-06-30,3242.06,2180.48,False
289,2024-07-31,2806.53,2732.65,False
289,2024-08-31,2481.55,1694.39,False
289,2024-09-30,3239.35,3116.35,False
289,2024-10-31,2636.34,1918.15,False
289,2024-11-30,3562.46,2381.8,False
289,2024-12-31,3537.31,2402.69,False
289,2025-01-31,3544.72,3194.22,False
289,2025-02-28,2690.11,1819.8,False
289,2025-03-31,3683.93,3267.65,False
289,2025-04-30,2226.3,1889.56,False
289,2025-05-31,3144.45,2526.08,False
289,2025-06-30,3603.52,1843.46,False
290,2025-06-30,484.38,405.72,True
291,2025-06-30,1536.72,913.65,False
292,2021-06-30,450.15,278.99,False
292,2021-07-31,352.89,278.82,False
292,2021-08-31,369.88,296.46,False
292,2021-09-30,322.03,275.44,False
292,2021-10-31,327.78,253.32,False
292,2021-11-30,468.92,244.52,False
292,2021-12-31,408.24,324.33,False
292,2022-01-31,355.37,327.25,False
292,2022-02-28,403.81,355.46,False
292,2022-03-31,317.03,210.21,False
292,2022-04-30,502.75,308.95,False
292,2022-05-31,360.44,297.95,False
292,2022-06-30,461.62,256.39,False
292,2022-07-31,472.77,396.84,False
292,2022-08-31,345.13,320.86,False
292,2022-09-30,334.5,258.23,False
292,2022-10-31,347.86,274.08,False
292,2022-11-30,331.39,254.32,False
292,2022-12-31,451.37,248.88,False
292,2023-01-31,391.17,275.0,False
292,2023-02-28,309.15,285.61,False
292,2023-03-31,440.58,429.03,False
292,2023-04-30,383.22,243.01,False
292,2023-05-31,440.78,367.01,False
292,2023-06-30,473.7,405.88,False
292,2023-07-31,424.11,303.28,True
292,2023-08-31,466.14,261.7,False
292,2023-09-30,370.92,248.9,False
292,2023-10-31,504.4,355.19,False
292,2023-11-30,426.95,263.92,False
292,2023-12-31,313.14,160.15,False
292,2024-01-31,389.2,230.71,False
292,2024-02-29,329.11,315.18,False
292,2024-03-31,308.58,302.87,False
292,2024-04-30,393.89,252.93,False
292,2024-05-31,401.11,227.1,False
292,2024-06-30,449.53,278.05,False
292,2024-07-31,403.88,364.05,False
292,2024-08-31,358.84,329.03,False
292,2024-09-30,427.58,417.96,False
292,2024-10-31,315.49,208.21,False
292,2024-11-30,494.75,491.27,False
292,2024-12-31,438.28,403.58,False
292,2025-01-31,340.91,172.37,False
292,2025-02-28,484.69,461.18,False
292,2025-03-31,344.28,242.38,False
292,2025-04-30,426.59,322.9,False
292,2025-05-31,322.43,238.22,False
292,2025-06-30,320.87,243.74,False
293,2021-04-30,3347.5,2634.18,False
293,2021-05-31,3859.97,2682.19,False
293,2021-06-30,2479.43,2218.53,False
293,2021-07-31,3801.47,2405.64,True
293,2021-08-31,2715.58,2696.14,False
293,2021-09-30,2640.08,1476.81,False
293,2021-10-31,2523.28,1906.95,False
293,2021-11-30,3313.69,1890.07,False
293,2021-12-31,3442.68,1828.06,False
293,2022-01-31,2957.94,1834.45,False
293,2022-02-28,3427.3,2794.45,False
293,2022-03-31,2930.35,1772.39,False
293,2022-04-30,3218.11,2140.52,False
293,2022-05-31,2615.71,2582.88,False
293,2022-06-30,3730.11,2551.82,False
293,2022-07-31,2583.21,1775.6,False
293,2022-08-31,4091.27,4061.71,False
293,2022-09-30,3495.24,2683.5,False
293,2022-10-31,2736.83,2722.12,False
293,2022-11-30,2667.94,1620.49,False
293,2022-12-31,3299.92,2203.6,False
293,2023-01-31,2734.73,1814.12,False
293,2023-02-28,3921.51,2350.46,False
293,2023-03-31,3035.11,2237.48,False
293,2023-04-30,3604.36,3324.2,False
293,2023-05-31,2858.98,2403.6,False
293,2023-06-30,3511.48,1921.53,False
293,2023-07-31,3304.0,1840.17,False
293,2023-08-31,3194.3,1943.92,False
293,2023-09-30,3269.04,1784.17,False
293,2023-10-31,3553.69,1959.03,False
293,2023-11-30,2990.81,2387.86,False
293,2023-12-31,3665.02,3157.43,False
293,2024-01-31,2856.86,1790.83,False
293,2024-02-29,2699.46,1805.47,False
293,2024-03-31,3824.92,2548.51,False
293,2024-04-30,3827.87,3618.68,False
293,2024-05-31,2505.65,2123.49,False
293,2024-06-30,2491.08,1986.67,False
293,2024-07-31,3082.96,2697.23,False
293,2024-08-31,3572.09,2709.64,False
293,2024-09-30,3456.77,3002.05,False
293,2024-10-31,3085.26,1642.09,False
293,2024-11-30,3485.17,3391.86,False
293,2024-12-31,3022.78,1713.82,False
293,2025-01-31,3906.14,2932.17,False
293,2025-02-28,2670.1,2120.28,False
293,2025-03-31,3601.65,2350.45,False
293,2025-04-30,2496.55,2009.9,False
293,2025-05-31,3970.83,3259.63,False
293,2025-06-30,2894.05,2756.99,True
294,2019-09-30,2124.33,2064.32,False
294,2019-10-31,2363.65,1422.37,False
294,2019-11-30,1981.64,1236.79,False
294,2019-12-31,1928.1,1883.09,False
294,2020-01-31,2485.88,2429.11,False
294,2020-02-29,1751.08,1399.89,False
294,2020-03-31,2299.61,1220.96,False
294,2020-04-30,2078.57,1324.64,False
294,2020-05-31,2130.86,1441.67,False
294,2020-06-30,2882.29,2785.35,False
294,2020-07-31,2884.97,2872.27,False
294,2020-08-31,2261.86,2215.56,False
294,2020-09-30,1991.79,1682.45,False
294,2020-10-31,2138.81,1312.76,False
294,2020-11-30,1749.61,1645.25,False
294,2020-12-31,1844.64,1002.55,False
294,2021-01-31,2898.77,1659.58,False
294,2021-02-28,2253.86,1761.76,False
294,2021-03-31,2095.97,1492.83,False
294,2021-04-30,2808.55,1463.19,False
294,2021-05-31,2684.39,2461.53,False
294,2021-06-30,2876.49,2435.46,False
294,2021-07-31,2274.48,1475.16,False
294,2021-08-31,2082.78,1645.49,False
294,2021-09-30,2166.91,1460.39,False
294,2021-10-31,2493.69,2183.99,False
294,2021-11-30,2426.01,1685.3,False
294,2021-12-31,1935.68,1216.5,False
294,2022-01-31,2778.41,2185.67,False
294,2022-02-28,1864.29,1361.1,False
294,2022-03-31,2442.12,2212.52,False
294,2022-04-30,2523.5,2071.21,False
294,2022-05-31,2190.35,2007.22,False
294,2022-06-30,2315.76,2002.09,False
294,2022-07-31,1928.94,1530.14,False
294,2022-08-31,2276.3,2131.62,False
294,2022-09-30,1779.58,1429.43,False
294,2022-10-31,2230.18,1567.49,False
294,2022-11-30,1748.35,1659.55,False
294,2022-12-31,2239.64,2208.2,False
294,2023-01-31,1869.7,1410.24,False
294,2023-02-28,2556.29,2250.61,False
294,2023-03-31,1948.76,1427.34,False
294,2023-04-30,2451.87,1312.39,False
294,2023-05-31,2866.6,1650.88,False
294,2023-06-30,2636.81,1858.53,False
294,2023-07-31,2287.5,1794.49,False
294,2023-08-31,2812.75,1806.77,False
294,2023-09-30,1874.78,1305.11,False
294,2023-10-31,2005.62,1594.24,False
294,2023-11-30,1863.62,1419.36,False
294,2023-12-31,1876.02,1798.89,False
294,2024-01-31,1883.71,1132.77,False
294,2024-02-29,1849.64,1662.68,False
294,2024-03-31,2195.97,2141.76,False
294,2024-04-30,1938.36,1234.78,False
294,2024-05-31,2324.14,1500.82,False
294,2024-06-30,2522.45,2241.57,False
294,2024-07-31,1983.26,1106.56,False
294,2024-08-31,1975.49,1071.64,False
295,2025-02-28,2924.7,2568.1,False
295,2025-03-31,3968.43,3489.29,False
295,2025-04-30,3216.21,2512.86,False
295,2025-05-31,3198.47,2372.37,False
295,2025-06-30,2836.11,2759.82,False
296,2022-12-31,2075.91,1211.59,False
296,2023-01-31,2770.63,2464.17,False
296,2023-02-28,3084.79,2391.66,False
296,2023-03-31,2188.52,1722.35,False
296,2023-04-30,2732.68,2047.43,False
296,2023-05-31,2034.34,1050.57,False
296,2023-06-30,2248.13,1857.18,False
296,2023-07-31,3295.33,3024.13,False
296,2023-08-31,2810.17,1569.89,False
296,2023-09-30,2966.16,2406.55,False
296,2023-10-31,2226.1,2006.99,False
296,2023-11-30,3081.13,2482.79,False
296,2023-12-31,2045.62,1260.53,False
296,2024-01-31,3077.81,2423.55,False
296,2024-02-29,2850.98,2090.12,False
296,2024-03-31,2399.87,2206.08,False
